@RELATION genre_model
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.134462,0.021387,3.162803,0.227208,0.223895,1.374462,0.004838,0.222191,-23.522288,1.135313,0.133410,0.488285,-0.039736,0.262095,-0.024144,0.125680,0.022760,0.055086,-0.037835,-0.053367,-0.118678,0.019264,0.010488,0.039024,0.008316,0.009837,0.011487,0.033098,0.004266,0.004637,0.015073,0.026377,0.004790,0.019515,0.041954,0.014454,0.186770,0.049835,0.030173,0.420716,0.003264,0.099950,0.868884,0.403824,0.367197,0.304595,0.287532,0.286987,0.270701,0.216084,0.217968,0.219369,0.227528,0.229680,0.196493,0.016544,0.011254,0.026989,0.009670,0.008651,0.010806,0.034878,0.004732,0.005473,0.013740,0.025560,0.005734,0.010458,133.333333,0.138741,country
0.066686,0.018195,3.174654,0.160948,0.209001,0.672225,0.005090,0.111384,-24.680267,2.034234,0.061401,0.458236,-0.215706,0.152828,0.040320,0.011628,-0.088609,0.161158,0.126478,0.194042,-0.048944,0.011159,0.005470,0.057605,0.008018,0.016980,0.010168,0.115550,0.003758,0.007878,0.013113,0.029114,0.004430,0.042126,0.025544,0.008425,0.121307,0.040171,0.032137,0.247117,0.003587,0.053598,0.845969,0.379715,0.371764,0.320488,0.292187,0.246842,0.218183,0.230519,0.209380,0.201924,0.211213,0.212453,0.216070,0.009508,0.005646,0.030506,0.006302,0.008658,0.010691,0.045977,0.005752,0.007143,0.010977,0.020343,0.004262,0.011697,150.000000,0.106358,country
0.133121,0.026300,3.205961,0.246564,0.238181,1.269061,0.005752,0.233619,-23.347429,0.996189,-0.071988,0.001026,0.032148,0.279713,-0.024920,-0.010998,-0.057675,0.067006,0.042221,-0.041611,-0.049817,0.014726,0.004762,0.036618,0.011747,0.011695,0.008275,0.048416,0.012100,0.008983,0.008118,0.025021,0.006408,0.024158,0.054348,0.013482,0.126693,0.057153,0.027116,0.442600,0.003458,0.117770,0.892802,0.520520,0.484918,0.377833,0.315939,0.295297,0.275203,0.263232,0.311724,0.275196,0.290306,0.293205,0.272627,0.016946,0.006851,0.025283,0.016211,0.014411,0.011063,0.037960,0.017361,0.009658,0.010084,0.025618,0.008724,0.011351,150.000000,0.121041,country
0.116133,0.028014,3.202097,0.193887,0.182891,1.168826,0.005655,0.221719,-23.343761,1.588366,0.639782,-0.169965,0.245127,0.245634,0.056197,-0.078518,0.047871,0.055391,0.078688,0.017390,-0.153881,0.017240,0.008546,0.028720,0.006203,0.015396,0.009430,0.026986,0.003387,0.008748,0.022968,0.025348,0.005724,0.019290,0.039452,0.015095,0.092121,0.037941,0.022875,0.437644,0.002912,0.090344,1.002014,0.564568,0.476692,0.321758,0.324111,0.327509,0.293854,0.261040,0.218043,0.234504,0.229916,0.222350,0.214066,0.018193,0.010226,0.024057,0.007441,0.013067,0.010186,0.021520,0.005400,0.008443,0.017526,0.020066,0.006779,0.008916,150.000000,0.112112,country
0.094236,0.031412,3.228625,0.167182,0.176099,0.976972,0.006299,0.175589,-23.408312,1.671974,0.193551,0.423533,0.123574,0.047553,-0.079862,-0.041633,0.001974,0.035506,0.167882,0.155815,0.072411,0.013163,0.002397,0.053508,0.014546,0.030113,0.012847,0.021294,0.002976,0.007973,0.008483,0.032262,0.005097,0.026366,0.031011,0.019099,0.089268,0.028596,0.020840,0.360685,0.004312,0.078267,0.826921,0.514783,0.380021,0.353638,0.280534,0.268827,0.244554,0.237083,0.280810,0.255913,0.254939,0.247944,0.242210,0.014661,0.003932,0.046688,0.013513,0.022669,0.013620,0.015930,0.003779,0.009917,0.007043,0.022232,0.006701,0.011189,150.000000,0.125413,country
0.064010,0.032248,3.162215,0.175154,0.224936,0.503892,0.009346,0.087549,-24.016758,2.621854,0.249940,0.200427,0.038832,0.039276,0.088658,-0.159952,-0.287625,0.011291,-0.078172,-0.109472,0.052135,0.015811,0.002550,0.039117,0.027415,0.026736,0.015704,0.041545,0.002997,0.011064,0.017861,0.033320,0.003259,0.028144,0.028662,0.020753,0.147751,0.040491,0.026270,0.283731,0.005788,0.069840,1.290526,0.489912,0.452247,0.310768,0.283741,0.289883,0.268020,0.233617,0.233758,0.233153,0.248252,0.227347,0.249036,0.018109,0.003717,0.033691,0.024730,0.025620,0.017261,0.037271,0.007503,0.014960,0.016127,0.027644,0.004517,0.011592,120.000000,0.093100,country
0.075904,0.043886,3.230200,0.151213,0.176109,0.689472,0.007206,0.119945,-22.602416,1.918530,-0.481229,-0.024420,-0.049570,0.208131,-0.011630,0.055304,-0.105121,-0.062519,-0.109666,0.020381,-0.105264,0.030746,0.007860,0.033201,0.021890,0.011329,0.018601,0.028140,0.006558,0.008140,0.009700,0.029182,0.006500,0.024498,0.023274,0.020173,0.078455,0.034158,0.026205,0.328077,0.004220,0.052631,0.839510,0.570938,0.430441,0.339552,0.309114,0.273026,0.227313,0.232243,0.215593,0.226734,0.228598,0.225628,0.215490,0.025648,0.009067,0.026463,0.020572,0.009267,0.018341,0.024437,0.011287,0.010961,0.010508,0.023077,0.008186,0.009641,120.000000,0.108543,country
0.078899,0.027708,3.123579,0.168575,0.198290,0.660883,0.005985,0.115743,-23.779064,2.161796,0.063384,0.256451,0.151424,0.177712,0.015743,-0.057130,-0.163513,-0.090182,-0.110581,-0.003638,0.161403,0.019460,0.003207,0.082647,0.009218,0.027033,0.012498,0.063487,0.004502,0.005892,0.008942,0.027915,0.002634,0.035555,0.038387,0.011333,0.165782,0.046870,0.025340,0.355705,0.004412,0.082483,0.823395,0.440297,0.415893,0.345957,0.279470,0.284649,0.251922,0.252902,0.231758,0.206994,0.218333,0.219834,0.200088,0.018339,0.003294,0.052779,0.010805,0.021392,0.012257,0.036404,0.004577,0.007335,0.006641,0.017893,0.003342,0.012813,120.000000,0.116173,country
0.059334,0.023546,3.202585,0.150026,0.186998,0.497436,0.007261,0.087662,-24.646058,2.382393,0.454385,0.398031,0.048878,0.205919,0.034310,0.098559,0.031352,0.001771,-0.126114,-0.173211,-0.269908,0.036432,0.003917,0.052158,0.019696,0.030809,0.002497,0.017874,0.002615,0.003537,0.035621,0.044548,0.004930,0.039349,0.028723,0.009295,0.098827,0.036065,0.024383,0.274921,0.006885,0.064415,0.840796,0.358529,0.394047,0.298883,0.276776,0.237734,0.242260,0.241454,0.221889,0.219718,0.219463,0.218676,0.254640,0.034078,0.005093,0.036251,0.016257,0.022564,0.002443,0.019484,0.003682,0.004231,0.023921,0.032722,0.005497,0.011212,200.000000,0.071084,country
0.035660,0.025123,3.116465,0.120428,0.182871,0.222912,0.007431,0.047145,-25.333034,2.859988,0.119919,0.365822,0.273349,0.098586,0.161215,-0.025820,-0.025471,0.002306,-0.097484,-0.049149,0.016414,0.016711,0.002956,0.100516,0.006186,0.031437,0.007406,0.093168,0.001098,0.002939,0.008777,0.061513,0.002437,0.053767,0.015593,0.010011,0.105091,0.029112,0.027773,0.142469,0.005772,0.025579,0.955404,0.398634,0.386791,0.255152,0.253659,0.240309,0.219511,0.248019,0.234774,0.210654,0.210795,0.197209,0.210134,0.015614,0.003775,0.045410,0.007747,0.024693,0.007952,0.042686,0.001428,0.003306,0.008817,0.028332,0.003357,0.012534,200.000000,0.099635,country
0.108369,0.025175,3.146271,0.208426,0.215246,0.957607,0.005301,0.176001,-23.269799,1.917271,0.337578,0.077879,0.058201,0.061049,-0.078756,-0.026419,0.046062,0.037712,0.045131,0.079612,-0.037603,0.015402,0.010384,0.044643,0.005904,0.021209,0.012439,0.035375,0.003801,0.012700,0.019799,0.028784,0.004685,0.021766,0.035027,0.014557,0.169016,0.037104,0.016541,0.372928,0.003743,0.099194,0.722670,0.369258,0.364335,0.320774,0.266403,0.264947,0.228587,0.244660,0.242744,0.229179,0.202687,0.228639,0.194985,0.014271,0.011342,0.031884,0.005913,0.018321,0.012338,0.033445,0.004849,0.012450,0.014316,0.023851,0.005940,0.009571,92.307692,0.184183,country
0.060301,0.029434,3.106437,0.159599,0.203384,0.388253,0.005878,0.063142,-24.407198,2.678881,0.614620,0.235288,0.142934,0.084439,0.029846,-0.146898,-0.131863,-0.073499,-0.044572,-0.016549,-0.058680,0.023762,0.001260,0.034859,0.025870,0.030797,0.009331,0.062778,0.002288,0.009123,0.023418,0.046187,0.009954,0.035152,0.021592,0.012627,0.134725,0.037442,0.023774,0.197545,0.004902,0.053161,0.620240,0.346170,0.324284,0.250972,0.244539,0.222173,0.227614,0.248581,0.247303,0.242155,0.216294,0.222104,0.205151,0.021062,0.001256,0.022783,0.023439,0.024439,0.010471,0.033610,0.003872,0.010020,0.016606,0.023758,0.008894,0.007970,133.333333,0.077374,country
0.081182,0.036918,3.181961,0.174993,0.200877,0.716920,0.005329,0.121716,-22.754380,2.064010,-0.068143,0.188380,-0.040212,0.106555,0.019808,0.175015,0.141646,0.002131,0.019278,0.101518,-0.068455,0.018296,0.007950,0.048431,0.017557,0.021781,0.009038,0.039038,0.004144,0.007811,0.026394,0.024987,0.006957,0.026340,0.020260,0.016840,0.104488,0.028872,0.020319,0.241235,0.002836,0.047359,0.675029,0.319788,0.321923,0.261783,0.224472,0.218880,0.209618,0.226278,0.226340,0.223007,0.221729,0.202297,0.198934,0.013988,0.008994,0.044450,0.019661,0.020078,0.008874,0.032873,0.004716,0.007036,0.021975,0.017352,0.006922,0.010546,133.333333,0.149284,country
0.055000,0.041183,3.146934,0.147599,0.199366,0.390420,0.005670,0.069017,-24.098472,2.612565,0.232410,0.324380,0.266873,0.250253,0.036937,-0.042898,0.083596,-0.122210,0.001825,-0.084716,-0.124216,0.024874,0.008279,0.069260,0.008798,0.024025,0.007238,0.075426,0.001183,0.004099,0.008045,0.050737,0.002409,0.041069,0.017575,0.012423,0.100978,0.030203,0.025358,0.142185,0.003773,0.024848,0.807712,0.370972,0.294611,0.243080,0.220306,0.208736,0.202036,0.215856,0.201025,0.196077,0.188339,0.198054,0.174657,0.018071,0.007720,0.032877,0.009896,0.016731,0.006896,0.035257,0.001354,0.004077,0.006615,0.024653,0.003466,0.009271,300.000000,0.081948,country
0.075559,0.019305,3.202688,0.164445,0.194766,0.618781,0.005962,0.111764,-24.424877,2.364925,0.204481,0.316593,0.036973,-0.096102,-0.022489,0.015416,-0.053319,-0.029816,0.026811,0.085093,0.153822,0.029316,0.005021,0.061128,0.011317,0.027563,0.019137,0.038634,0.001619,0.012127,0.013637,0.018655,0.005125,0.031829,0.025973,0.007810,0.079210,0.032904,0.024238,0.261107,0.003936,0.063923,0.763558,0.412301,0.333035,0.293238,0.250690,0.243592,0.219354,0.224884,0.232798,0.259148,0.217986,0.215130,0.184308,0.017827,0.005586,0.031783,0.011290,0.020399,0.018470,0.027309,0.002793,0.012394,0.013097,0.015098,0.006014,0.009387,133.333333,0.079518,country
0.073333,0.033738,3.131129,0.169181,0.205381,0.524325,0.006111,0.095539,-23.525784,2.555139,0.090748,0.015581,0.205956,0.103936,0.140626,-0.039894,0.013244,-0.032351,-0.158816,0.020840,-0.005750,0.015057,0.002536,0.036925,0.022788,0.028306,0.004809,0.042608,0.002012,0.011715,0.025569,0.044582,0.004599,0.027435,0.029081,0.015906,0.166436,0.038122,0.024981,0.266045,0.004677,0.060749,0.997065,0.450407,0.389235,0.280393,0.277278,0.237766,0.229926,0.231920,0.237058,0.211279,0.204897,0.203160,0.194979,0.016846,0.002913,0.025063,0.022804,0.020275,0.004611,0.030242,0.002109,0.012067,0.018697,0.028326,0.006061,0.008553,109.090909,0.104413,country
0.052629,0.038462,3.163082,0.150581,0.203870,0.331750,0.006532,0.071133,-24.513897,3.120239,0.441397,0.041760,0.139913,0.047162,-0.107271,0.013927,0.034229,0.154987,0.065592,0.052657,-0.184238,0.032310,0.001832,0.062523,0.011885,0.019868,0.005705,0.070669,0.001959,0.014873,0.015141,0.040792,0.010323,0.038353,0.022802,0.012949,0.114791,0.040590,0.027392,0.193978,0.004603,0.047590,1.023329,0.509078,0.451748,0.365680,0.257692,0.252450,0.247713,0.243441,0.235087,0.239027,0.243162,0.238975,0.198091,0.022985,0.002084,0.028090,0.011994,0.015982,0.006599,0.030342,0.002426,0.014388,0.013599,0.024120,0.009603,0.009234,133.333333,0.084821,country
0.042940,0.028573,3.124670,0.139192,0.201664,0.258622,0.005590,0.052303,-24.981081,2.851978,0.381273,0.370809,0.209178,0.198125,0.106030,0.157266,-0.021816,-0.100777,-0.250301,-0.062422,0.033895,0.016139,0.003184,0.110743,0.007021,0.034313,0.006905,0.077120,0.000518,0.001520,0.009446,0.060088,0.001757,0.048554,0.024984,0.010759,0.108615,0.042817,0.030634,0.200931,0.004095,0.046781,0.842666,0.426993,0.288759,0.259798,0.223160,0.239428,0.203716,0.208357,0.223166,0.204453,0.207201,0.203434,0.201743,0.014997,0.003859,0.039255,0.007271,0.023679,0.007911,0.028075,0.000763,0.001928,0.007487,0.019826,0.002982,0.009420,200.000000,0.083436,country
0.048671,0.024826,3.158384,0.140744,0.196072,0.310921,0.005487,0.061225,-24.677682,2.920817,0.228020,0.254503,0.084211,0.171708,0.029796,0.053414,-0.017529,0.042745,0.030483,0.113178,-0.068306,0.012232,0.014839,0.097779,0.009362,0.024054,0.019765,0.049290,0.001255,0.004856,0.013031,0.028653,0.002686,0.034827,0.020466,0.009770,0.091661,0.037082,0.029442,0.174065,0.003602,0.036069,0.802695,0.368261,0.310157,0.247909,0.239213,0.238583,0.203549,0.211622,0.220665,0.202183,0.200416,0.201205,0.182499,0.010745,0.011584,0.036123,0.010229,0.013040,0.014897,0.020883,0.002464,0.005771,0.009958,0.018507,0.002753,0.007649,120.000000,0.077670,country
0.102502,0.034137,3.141001,0.199514,0.214045,0.876164,0.006191,0.165039,-22.968103,1.983729,-0.017222,0.193587,0.186459,0.199646,0.004510,-0.053060,0.013073,0.101621,0.171909,0.064173,-0.039262,0.012700,0.006400,0.040798,0.007419,0.018349,0.016120,0.054781,0.003558,0.012171,0.016421,0.029886,0.004674,0.023244,0.037405,0.019547,0.190091,0.041694,0.020838,0.356467,0.003576,0.103752,0.836832,0.409007,0.447779,0.306651,0.309405,0.277431,0.243459,0.219933,0.250640,0.279824,0.247621,0.220250,0.211497,0.010637,0.006727,0.027397,0.009708,0.014723,0.017475,0.036387,0.004961,0.016864,0.013897,0.022853,0.005237,0.009559,85.714286,0.109603,country
0.058343,0.022692,3.102886,0.155049,0.201940,0.388368,0.009463,0.077823,-25.335649,2.729567,0.249292,0.095006,0.068595,-0.029694,-0.102259,-0.046060,-0.091707,0.093206,0.137038,0.175635,0.080941,0.006014,0.003363,0.077512,0.014294,0.016456,0.020633,0.109231,0.001740,0.008420,0.014690,0.033595,0.002479,0.046283,0.029485,0.019669,0.245925,0.046855,0.030992,0.239380,0.008293,0.060508,1.274506,0.448484,0.436023,0.350069,0.279777,0.279308,0.299824,0.264323,0.279976,0.270733,0.232342,0.241524,0.216789,0.006327,0.004117,0.053924,0.017908,0.013597,0.020064,0.056032,0.003437,0.010600,0.015138,0.026391,0.003111,0.014623,171.428571,0.109010,country
0.060135,0.044733,3.224842,0.145042,0.186054,0.444943,0.007336,0.087024,-23.760112,2.415617,-0.015729,0.169922,-0.084414,-0.060580,-0.264039,-0.006632,0.029914,0.334454,0.089913,0.145751,-0.074788,0.007756,0.003173,0.024874,0.008181,0.019740,0.010320,0.054334,0.000976,0.015647,0.020829,0.056870,0.007194,0.034051,0.018630,0.018550,0.062534,0.025528,0.022820,0.196522,0.005456,0.039025,0.708828,0.362022,0.350939,0.277192,0.269904,0.247521,0.250221,0.234455,0.233806,0.224296,0.237500,0.228306,0.204150,0.008379,0.003407,0.016830,0.008192,0.017954,0.009969,0.031994,0.001139,0.016879,0.019749,0.033228,0.007266,0.011805,300.000000,0.068675,country
0.038701,0.019331,3.168922,0.108404,0.160650,0.254939,0.010072,0.056618,-25.889078,3.127811,0.033922,0.491835,0.095135,0.079283,-0.030874,-0.006131,-0.138542,-0.043934,-0.169995,-0.071671,-0.103760,0.029399,0.005254,0.050608,0.025430,0.033068,0.010591,0.018524,0.001623,0.005580,0.027802,0.041582,0.006474,0.034467,0.015736,0.011285,0.124445,0.029777,0.034438,0.207004,0.008465,0.029836,1.339634,0.603957,0.438283,0.338456,0.297174,0.258369,0.239882,0.232115,0.223862,0.221317,0.197218,0.246777,0.240381,0.029704,0.007321,0.036351,0.018945,0.024326,0.011108,0.015824,0.002546,0.005449,0.023678,0.028094,0.008722,0.010095,171.428571,0.079137,country
0.099000,0.023413,3.176322,0.162735,0.169533,1.092475,0.005877,0.155330,-23.305501,1.335580,-0.237220,0.728313,0.035394,0.149822,0.099310,0.231771,0.248182,0.153644,-0.198489,-0.072995,-0.102103,0.029148,0.012662,0.038029,0.005094,0.009426,0.012103,0.026677,0.008309,0.003342,0.016558,0.035079,0.004796,0.021516,0.021832,0.012616,0.139019,0.024417,0.019601,0.282275,0.003022,0.034925,0.890503,0.407898,0.333774,0.319492,0.254765,0.285365,0.263654,0.235713,0.231272,0.231895,0.215915,0.195442,0.214165,0.024047,0.011115,0.028109,0.004442,0.007390,0.013527,0.022584,0.010515,0.002987,0.013400,0.025938,0.004910,0.008357,109.090909,0.164306,country
0.035414,0.011219,3.140816,0.104463,0.161351,0.199862,0.008670,0.056137,-27.097599,3.418632,0.200236,0.548144,0.111519,-0.166970,-0.040257,-0.047848,-0.018051,0.060974,-0.001269,-0.048109,-0.017425,0.022502,0.002987,0.041941,0.020893,0.028746,0.023656,0.041834,0.002085,0.007909,0.026272,0.038096,0.005074,0.031969,0.015273,0.008552,0.123405,0.035888,0.038167,0.175803,0.006777,0.031024,1.576824,0.637077,0.534896,0.321833,0.322748,0.239500,0.225179,0.229953,0.214037,0.214812,0.197863,0.189124,0.199790,0.018889,0.003936,0.026744,0.018652,0.020332,0.018991,0.025103,0.004090,0.008666,0.020279,0.021759,0.007152,0.008580,171.428571,0.075359,country
0.050295,0.014566,3.060631,0.119782,0.167047,0.371878,0.009161,0.069293,-25.494286,2.669465,-0.067407,0.705614,0.290900,0.203186,0.019744,0.059396,-0.059612,0.015144,-0.071797,0.014414,-0.097544,0.018688,0.004862,0.044128,0.011663,0.024332,0.012767,0.054040,0.004211,0.004134,0.028083,0.050386,0.003000,0.029720,0.019515,0.012728,0.200131,0.031659,0.033143,0.226849,0.006242,0.036004,1.311972,0.447937,0.521592,0.317430,0.296432,0.256494,0.245215,0.261306,0.214206,0.208953,0.197424,0.213980,0.189793,0.017066,0.006203,0.029372,0.013668,0.021446,0.013321,0.032455,0.007144,0.006370,0.020711,0.030462,0.004186,0.007374,150.000000,0.077895,country
0.061211,0.012043,3.111599,0.134172,0.172176,0.535981,0.007390,0.094866,-25.875429,2.337823,0.432902,0.300918,0.180253,0.236789,0.037800,0.222001,0.072400,0.126239,-0.005711,0.022013,-0.017003,0.012480,0.012000,0.066616,0.004809,0.015550,0.010459,0.092056,0.001402,0.003276,0.018399,0.038167,0.002377,0.037880,0.024595,0.012384,0.192557,0.028476,0.023694,0.256758,0.006066,0.053090,0.999035,0.401925,0.440919,0.304472,0.327784,0.262577,0.274664,0.246108,0.244892,0.217475,0.223208,0.213930,0.189360,0.011909,0.015769,0.032276,0.005207,0.013982,0.008189,0.038513,0.002197,0.004212,0.014837,0.026030,0.002441,0.010245,150.000000,0.082734,country
0.094894,0.028785,3.159041,0.180710,0.190540,0.946354,0.006300,0.153611,-23.526649,1.699664,-0.024323,0.527361,0.005031,0.126288,0.028941,0.030020,-0.093233,0.079483,-0.032204,0.005237,-0.097257,0.014402,0.007492,0.032929,0.015988,0.020272,0.004987,0.038037,0.010789,0.005593,0.016633,0.051933,0.004747,0.027463,0.031311,0.020021,0.161230,0.034265,0.022468,0.356493,0.004285,0.075889,0.837736,0.401383,0.398648,0.352996,0.308603,0.294200,0.249953,0.267064,0.234309,0.218557,0.210062,0.227263,0.245054,0.013113,0.008289,0.026825,0.015743,0.019222,0.005426,0.039750,0.013422,0.005570,0.015096,0.048611,0.006133,0.011576,109.090909,0.131579,country
0.060613,0.022726,3.196860,0.132545,0.164266,0.530391,0.006327,0.097733,-24.461234,2.521453,-0.321595,0.307958,-0.092035,-0.061957,-0.135840,-0.171837,-0.133797,-0.147983,-0.133151,0.005950,-0.120192,0.024539,0.006818,0.036034,0.033760,0.020118,0.012330,0.029879,0.002874,0.008817,0.019617,0.016240,0.007300,0.024835,0.016061,0.013187,0.089990,0.026784,0.028883,0.205757,0.004426,0.035343,1.012821,0.420302,0.396164,0.305296,0.276700,0.255933,0.236192,0.241862,0.232682,0.212739,0.210611,0.202591,0.209164,0.020007,0.007231,0.027667,0.023535,0.014159,0.010464,0.023659,0.003917,0.009548,0.016262,0.012621,0.007172,0.008620,150.000000,0.084236,country
0.082424,0.032359,3.167216,0.162680,0.183310,0.804458,0.006561,0.128298,-23.021614,2.032846,-0.375667,0.129788,0.076593,-0.049864,0.118357,0.091489,0.046376,0.051597,-0.099509,0.095352,-0.018905,0.019416,0.014166,0.032104,0.008901,0.018789,0.013915,0.025994,0.003870,0.005486,0.022637,0.027739,0.009936,0.020293,0.020867,0.016220,0.180524,0.030018,0.023323,0.306577,0.004235,0.049384,0.655360,0.439805,0.406726,0.330358,0.338037,0.288692,0.247066,0.247305,0.237221,0.211901,0.216068,0.197053,0.201037,0.016278,0.014152,0.025994,0.009003,0.013581,0.011078,0.021346,0.004111,0.006436,0.015115,0.018705,0.011028,0.007388,150.000000,0.119792,country
0.069870,0.014914,3.064243,0.150998,0.184274,0.580026,0.005797,0.096968,-24.728094,2.455797,0.353240,0.471965,-0.061060,0.098240,-0.003893,0.077351,-0.043771,-0.004890,-0.087918,-0.064204,-0.178000,0.020200,0.007641,0.027372,0.025616,0.036484,0.017399,0.027818,0.002438,0.004626,0.021744,0.042071,0.005111,0.023603,0.025467,0.010457,0.232187,0.036650,0.029014,0.292443,0.004295,0.050390,0.903939,0.435275,0.381433,0.310892,0.282219,0.269908,0.241162,0.250680,0.213160,0.201295,0.190518,0.193235,0.184806,0.014392,0.010118,0.021297,0.019071,0.021609,0.016883,0.019237,0.003218,0.004031,0.015387,0.018657,0.005728,0.006075,150.000000,0.116101,country
0.071340,0.012543,3.158022,0.150552,0.178334,0.677703,0.005603,0.115578,-25.824135,2.249758,0.045572,0.363244,-0.056373,0.109137,0.184580,-0.025089,0.005262,0.025204,-0.126109,-0.011441,-0.077800,0.030761,0.006783,0.051280,0.012737,0.016803,0.010439,0.052574,0.001617,0.002951,0.011873,0.034016,0.011137,0.029700,0.027186,0.008100,0.133290,0.036527,0.026745,0.327433,0.003755,0.063550,1.132995,0.492503,0.389277,0.319674,0.310182,0.266784,0.230302,0.234916,0.229212,0.223342,0.218506,0.210665,0.214615,0.020622,0.009472,0.025765,0.013657,0.013537,0.008484,0.027826,0.002201,0.002927,0.009409,0.020285,0.010295,0.008762,133.333333,0.091346,country
0.114004,0.041184,3.173226,0.201585,0.210607,1.160696,0.005256,0.168565,-22.792539,1.812706,0.203192,0.680380,0.043756,0.026631,0.183677,0.079814,0.140811,0.290957,-0.003955,-0.105553,0.116976,0.015875,0.009722,0.050833,0.004043,0.021074,0.007193,0.033267,0.010934,0.005673,0.019918,0.025662,0.002890,0.020702,0.032179,0.025983,0.130169,0.027244,0.014848,0.354565,0.002692,0.065617,0.719823,0.336620,0.260800,0.266440,0.243251,0.230566,0.238722,0.220332,0.231460,0.212723,0.217192,0.228597,0.214990,0.014402,0.008981,0.028218,0.003195,0.013566,0.007385,0.023875,0.016391,0.004643,0.015236,0.021409,0.003232,0.007967,200.000000,0.111342,country
0.066598,0.024517,3.186898,0.138504,0.166553,0.579185,0.008059,0.109940,-24.397615,2.603936,-0.007079,0.209088,0.059685,0.010595,0.099303,0.134668,-0.083362,-0.033846,-0.019006,0.066349,-0.086281,0.017834,0.012547,0.048845,0.014064,0.018562,0.017775,0.033674,0.003120,0.007324,0.019895,0.022800,0.002965,0.025818,0.025157,0.013795,0.115715,0.037073,0.033350,0.301804,0.005071,0.052538,1.226309,0.602066,0.481277,0.351724,0.316861,0.261877,0.274806,0.282386,0.266014,0.240010,0.230680,0.231631,0.229257,0.016990,0.014307,0.030334,0.014543,0.017751,0.017132,0.023703,0.004554,0.008634,0.016616,0.020179,0.003987,0.009180,150.000000,0.154839,country
0.087950,0.029445,3.219180,0.147332,0.160258,0.840331,0.005642,0.134929,-22.879028,1.680395,-0.590501,0.388494,0.250848,0.075213,-0.034865,0.065355,-0.001695,-0.014993,-0.128321,0.031280,-0.098834,0.023978,0.006115,0.021532,0.017587,0.017696,0.008833,0.021586,0.004647,0.009029,0.011412,0.027746,0.005611,0.016796,0.016735,0.013920,0.077420,0.021116,0.022290,0.249918,0.002808,0.030958,0.792989,0.412279,0.349018,0.307775,0.280965,0.268760,0.257202,0.240634,0.241577,0.207369,0.194937,0.186035,0.173742,0.018666,0.006958,0.020122,0.013319,0.012343,0.011263,0.018705,0.005430,0.009319,0.009188,0.019240,0.007016,0.006595,171.428571,0.090316,country
